user_id,first_name,last_name,email,phone,preferred_city,preferred_state,budget_min,budget_max,preferred_property_type,preferred_beds_min,signup_date,is_active,user_segment
c6f8ff8b-d780-45e4-a034-12e7ce16a1b2,Edward,Velazquez,tranrobin@example.net,+1-263-453-6541x9518,Austin,TX,287112,589716,Single Family,1,2025-02-07,True,upgrader
382ccc30-7812-4fe2-808d-47f64ea04312,Zachary,Williams,djones@example.com,001-945-718-7053x49493,San Francisco,CA,855909,1458602,Condo,1,2024-10-14,True,upgrader
143eebb3-e96e-467a-85cd-d76b88c74c53,Trevor,Barton,jessicapayne@example.org,(206)803-8505,Portland,OR,396501,557787,Multi-Family,4,2025-07-10,True,first_time_buyer
50382372-1b32-4dc0-99ed-610ee3bd0c76,Jessica,Garcia,robertwoodward@example.org,001-441-803-8657x191,Portland,OR,406860,660890,Single Family,3,2026-01-14,True,first_time_buyer
4032bd63-ea5d-4cb4-baab-1ea9bac4bbd1,Ashley,Graham,joelgreen@example.com,(455)974-3132x9121,Chicago,IL,238876,495788,Townhouse,4,2024-06-27,False,upgrader
3c6798c5-51d5-4ad7-b72e-e0b7b0ba0f42,Richard,Herrera,shannonford@example.org,524-790-3521,Portland,OR,375832,657549,Single Family,2,2025-04-09,True,investor
fd4406cf-e753-49a5-96ec-88d477355724,Brandon,Evans,anthonysullivan@example.com,+1-283-517-1210,New York,NY,596427,1127737,Multi-Family,1,2025-02-17,True,upgrader
9ff91e37-01f9-4613-bdc4-47d2e7f1e1ea,Madison,Watson,aguilarjonathan@example.org,9132721510,Miami,FL,356145,588159,Multi-Family,1,2024-08-07,True,first_time_buyer
8c734d23-0628-49fd-997b-76b7e5e9d2d9,Audrey,Underwood,ycrawford@example.net,(625)932-4472x09993,Boston,MA,474215,956991,Townhouse,2,2024-09-03,True,upgrader
5bd49108-ed04-4517-827d-ee61c047154d,Andrea,Brown,patrick63@example.net,638.406.5787x59856,Boston,MA,470107,998922,Multi-Family,1,2025-03-01,False,upgrader
997af41c-6f71-411f-b082-fdc97e9a694e,Carla,Johnson,brian78@example.com,001-493-421-3348x03965,Nashville,TN,252432,541482,Condo,4,2024-05-23,True,first_time_buyer
f209dc77-f6cf-4630-b6cd-c7fd6aac0fe5,Louis,Rojas,robin05@example.net,001-229-337-8427,Nashville,TN,341444,513512,Townhouse,2,2024-10-23,True,first_time_buyer
a84275dc-11b6-435a-8b84-b059fdc4a806,Carolyn,Smith,nsmith@example.org,(352)750-0292,Seattle,WA,615107,1060311,Townhouse,1,2024-06-14,True,upgrader
fc03c3fa-efbc-4769-af58-274b54a5d1ea,Nathaniel,Mcmahon,vwillis@example.com,622-667-5289x53926,Nashville,TN,282122,476281,Condo,4,2026-04-06,True,first_time_buyer
0f169122-6b9e-460d-8a0b-a950386ca05b,Jessica,Rush,xrosales@example.net,4297593917,Boston,MA,535491,784918,Multi-Family,4,2024-08-05,True,upgrader
6495da9b-f8cb-4420-af29-eedff71c7a39,John,Haas,daisymccarty@example.net,+1-957-804-3315x41006,Miami,FL,408239,744208,Single Family,1,2025-10-30,True,first_time_buyer
107b178a-074f-46a8-aa94-9ebfb2dabed5,Nicole,Snyder,ybell@example.org,793.427.1040x5411,Boston,MA,443060,930130,Multi-Family,4,2026-04-12,True,investor
d3f63d24-b771-4505-8fb1-2fe181fd00f6,Eugene,Jones,morgantricia@example.com,001-806-629-6201x533,San Francisco,CA,697559,1446452,Townhouse,4,2026-02-12,True,upgrader
fa31d81d-0e2b-49bb-aecc-89cee35130f3,Kenneth,Davis,farmstrong@example.org,3502614973,Austin,TX,299769,716500,Single Family,1,2025-08-29,True,investor
4cea5dc1-0707-46df-8ceb-33e0d473a2fe,Danielle,Rowland,tanthony@example.com,674.918.6256x5270,Chicago,IL,290236,435653,Single Family,1,2024-10-02,True,downsizer
5df483cc-8a87-4dd7-b325-8f79f34aa4b1,Jeremy,Adams,hernandezheather@example.org,858-969-3806,Chicago,IL,223564,478201,Condo,3,2025-04-08,True,first_time_buyer
ba352bc0-e2bf-46be-9337-21a0e25b7e13,Joe,Evans,torr@example.org,898.399.2172x23320,New York,NY,514779,1326494,Townhouse,4,2025-06-26,True,downsizer
ddb642e4-0f7f-4ac8-a7ef-04cf4341ff5c,Ryan,Osborn,maryscott@example.net,916-286-8548,Miami,FL,317276,555214,Townhouse,2,2026-04-26,True,downsizer
0d2fee97-b76d-4ae4-8f82-2b73d758d68e,Cindy,Mills,jrodriguez@example.org,001-799-811-9148,Nashville,TN,250575,608896,Condo,4,2025-11-29,True,first_time_buyer
e406074d-9203-4343-854b-51c3217d5d40,Diana,Armstrong,rjohnson@example.com,(999)660-6530,New York,NY,731983,1251967,Condo,3,2024-11-13,True,first_time_buyer
265f99d1-2404-441b-aed4-199b3b760f11,Andrew,Roth,larry71@example.org,(947)554-6913,San Francisco,CA,868964,1501832,Condo,3,2026-02-18,True,investor
42802be8-9c61-43fd-8860-77f216b7053e,Richard,Washington,lori82@example.org,986-228-9023x3030,Denver,CO,346962,675391,Condo,2,2026-03-02,True,first_time_buyer
19395959-cbb2-4e52-802b-891b0cdbebe4,Janet,Hill,owagner@example.org,+1-603-357-9727x98552,Chicago,IL,309885,494891,Multi-Family,4,2026-03-06,True,upgrader
03090bdb-4351-4411-9577-4ed7438b023e,Paul,Martin,mercedesholland@example.net,246.580.0722,Nashville,TN,258114,453657,Multi-Family,3,2024-11-28,True,first_time_buyer
b65d7090-9565-4b6f-b36a-8e11f3c0becb,Linda,Torres,rodney65@example.com,637-648-9691x085,Nashville,TN,300880,502081,Multi-Family,1,2024-11-04,True,upgrader
566f44d4-213c-40d4-9a04-82a3639e91ea,Timothy,Rogers,danielle44@example.net,001-943-628-3096x520,Boston,MA,515709,1032644,Single Family,4,2025-09-16,True,first_time_buyer
0b66511a-7f85-4e05-a9f8-e3b3190dd4a9,Robert,Price,aguilarwanda@example.org,638-475-8428x24172,Portland,OR,436357,692914,Condo,3,2024-11-09,True,investor
fdd05e02-2d4a-4cc4-b52b-e6fe3ca3e503,Rachel,Pena,michaelgarner@example.com,(955)549-4717x09991,Austin,TX,330820,677467,Townhouse,1,2026-03-27,True,investor
b685a482-3e9e-4503-b380-fe47f091eb57,Mikayla,James,robert22@example.org,969-672-5217x52500,Austin,TX,303445,593495,Multi-Family,2,2025-05-04,True,upgrader
9df5d4f5-37f9-4360-8969-06461d710e04,Kim,Johnston,tracygallagher@example.org,(296)566-6760,New York,NY,614236,1078806,Single Family,3,2024-10-04,True,first_time_buyer
62732f52-28af-4afc-89d3-0d0ccdf988e1,Stephanie,Mcclain,andrewsmith@example.net,635.442.1689,San Francisco,CA,883865,1366280,Condo,3,2025-10-20,True,investor
ae9665e5-9a21-40bb-8aa1-c7247b1b68a7,Brandon,Fry,mluna@example.net,262-457-5326x03323,Nashville,TN,277227,571210,Multi-Family,2,2024-06-20,True,first_time_buyer
2f26f436-c34a-402f-8c91-040170706ade,Jennifer,Conner,qmcdowell@example.net,+1-609-901-0016x761,Miami,FL,383838,710873,Townhouse,2,2024-08-02,True,first_time_buyer
485bc076-8429-4e43-a807-970db1c02848,Jamie,Jennings,turnerdorothy@example.net,549.592.6189x14117,New York,NY,639664,942747,Townhouse,2,2025-09-29,False,upgrader
b2cb7fa1-79d7-46a5-9c35-053e82bf708b,Marie,Dudley,jade42@example.org,+1-373-975-3001,Portland,OR,328800,799994,Condo,1,2025-11-23,True,first_time_buyer
cb24c556-85b9-4515-a741-5f9bf0fac9c2,Christopher,Hunt,conwaydawn@example.com,247-201-2045x5611,San Francisco,CA,914388,1669315,Single Family,3,2024-08-21,True,investor
789677fa-5a10-4ddb-a47a-1a757ae8b188,Elizabeth,Jackson,patricia94@example.net,855-921-6674,Seattle,WA,499111,826786,Condo,4,2026-01-16,True,upgrader
243137d0-da52-4376-a514-1558ea24436f,Deborah,Robles,andersonjessica@example.org,769-279-7296,Denver,CO,489982,772913,Multi-Family,2,2025-12-09,True,upgrader
5b27fe7a-808e-4bba-b966-28c0be930884,Nichole,Acosta,timothyfreeman@example.com,301.845.0899x358,Portland,OR,435596,598504,Multi-Family,4,2026-01-24,True,downsizer
d348ff56-8dd6-4019-8d81-1405ba01d9c0,John,Reed,jhernandez@example.net,7025877217,San Francisco,CA,834061,1741447,Condo,2,2025-08-30,True,first_time_buyer
9c61970b-2a81-495f-b5db-a6fd59854789,Joshua,Hunter,ppowell@example.org,879.871.7751x701,Portland,OR,431117,688635,Single Family,1,2024-12-31,True,investor
9aa7016e-4c9d-4dfd-87d1-420c7ac7c353,Andrea,Petersen,pamela83@example.net,+1-375-350-3758x99757,Miami,FL,367397,678338,Multi-Family,1,2024-05-30,False,investor
0b19a668-d7a3-4e1e-b49d-34468755107b,Jeffrey,Peterson,amy51@example.org,(372)861-4933,Portland,OR,432694,782617,Multi-Family,1,2025-11-10,True,upgrader
022f67b7-3887-4bc0-87be-b95fe1b9138e,Makayla,Lee,daniel60@example.net,+1-991-477-9827x08086,Denver,CO,393717,627441,Condo,1,2024-10-08,True,first_time_buyer
77ce5cb9-4e4b-4b9d-a828-9c8344ac0f33,Glenn,Ochoa,hughescaroline@example.com,666.793.4654x72269,Nashville,TN,334965,467519,Townhouse,4,2025-09-21,True,investor
9efe11cb-00ff-461c-94d7-c60411d16736,Selena,Chen,jasonklein@example.net,(822)688-5158x799,Portland,OR,367290,551312,Single Family,1,2025-10-06,True,investor
52f5b9e3-8120-4926-8522-bc9218f3cf76,Robert,Smith,johnsondustin@example.net,5342244204,San Francisco,CA,970274,1544884,Multi-Family,1,2026-02-04,True,investor
6c492b3e-93b9-4e5b-88a1-8ebd58be9d24,Shaun,Jensen,juliahoffman@example.org,540.766.6580x04397,Miami,FL,318277,609609,Multi-Family,1,2025-01-21,True,downsizer
029976db-2385-4e82-9237-5277c8256681,Amy,Morrison,kellythompson@example.net,622-481-6064,Seattle,WA,532571,991184,Condo,2,2025-11-06,True,first_time_buyer
79beabb3-3c97-412d-a214-9f31eb6ee4c0,Meghan,Smith,jmckinney@example.org,(759)309-4798,Seattle,WA,494091,969732,Condo,1,2024-08-29,True,upgrader
40a5a032-ebda-4686-b74b-9f1fa9167e07,Louis,Robinson,abigailhartman@example.org,(988)261-5335x55439,Boston,MA,575913,891826,Single Family,4,2025-11-28,True,first_time_buyer
b974475f-4d82-4920-89d5-6eb87b17072c,Michael,Allen,susanfleming@example.com,(216)648-4085x8877,New York,NY,760165,1042801,Single Family,3,2024-07-26,True,upgrader
e06767b8-4c20-4ea6-9bf1-59687388da30,James,Palmer,jacksonstephanie@example.net,+1-801-333-6138,Denver,CO,450935,777770,Townhouse,2,2026-02-19,True,upgrader
d76c095c-0738-4b4b-8196-9c992698ca22,Eric,Stevens,benjamin10@example.org,281-893-4667x665,Chicago,IL,297190,504819,Multi-Family,2,2025-10-31,True,first_time_buyer
d8f19ffb-6f58-400c-b746-fb709c22a5f7,Amanda,May,avilabrenda@example.net,958-814-4914,Portland,OR,305547,600397,Condo,1,2025-09-08,True,upgrader
d060cbb1-cea7-4089-b81c-004f430cf229,Donna,Wells,derekmyers@example.net,824-350-8821x0099,San Francisco,CA,791413,1658473,Multi-Family,3,2025-02-16,True,investor
4160091e-2706-446d-9f93-3fb4fe2e2245,Kaitlin,Berger,jason82@example.org,(939)343-1290,Miami,FL,353546,745210,Townhouse,3,2024-12-12,True,upgrader
a6821807-791c-4891-9d22-b9a32f30b2f6,Carlos,Garcia,wlynn@example.org,+1-431-749-1357x75949,New York,NY,736819,1250905,Multi-Family,3,2024-12-02,False,downsizer
cbc87cf5-55c4-4491-ba49-06dc4beaddcf,Susan,Jackson,john36@example.com,(325)677-7547x812,Portland,OR,355102,749322,Townhouse,1,2025-12-15,True,first_time_buyer
5e3c7f55-0fe9-4806-8658-47138851e80c,Donald,Ryan,jessica11@example.org,709.896.9308x48872,New York,NY,663625,1284495,Townhouse,3,2026-01-21,True,upgrader
849c244c-3dd4-4551-a0fc-48685637dfbd,Kelsey,Quinn,dennis88@example.org,(458)903-9282x7229,Miami,FL,345974,700655,Multi-Family,2,2024-10-14,True,upgrader
b5551b11-f0b6-4569-ba8c-5aeedf791cff,Billy,Juarez,bryanwood@example.org,+1-438-856-7700x51844,Portland,OR,306353,767509,Townhouse,4,2026-03-21,True,first_time_buyer
4f52f438-4f33-4b96-a22e-1beef2d2288b,Michael,Valdez,blacknicholas@example.org,665.557.7908x27231,Boston,MA,520880,847018,Condo,1,2025-08-24,True,downsizer
33238cc0-2e68-49f6-af98-c151e2d57757,Eric,Guzman,guerrerorobert@example.com,001-417-477-3926x0302,Austin,TX,287041,548098,Townhouse,3,2024-08-21,True,first_time_buyer
97a369fc-c561-4ce3-831b-2514423c8ebc,Benjamin,Armstrong,jacksonsandra@example.net,(899)404-1379x7723,Seattle,WA,452222,927472,Townhouse,3,2025-08-07,True,first_time_buyer
a6a271c9-8b72-4b0e-a828-e3dbedb3f676,Lori,White,gary57@example.net,001-813-466-2103,Seattle,WA,448915,898432,Townhouse,3,2025-12-05,True,first_time_buyer
85d9d2ea-7cdc-487c-86a8-94146431e0e9,Gregory,Valenzuela,richamanda@example.org,772-298-0686,Austin,TX,369316,607284,Multi-Family,1,2025-07-20,True,upgrader
f3e79fa5-e0c8-43dd-8eb6-167db331965b,Roy,Mays,yclarke@example.com,001-691-862-4731,Portland,OR,332185,702969,Multi-Family,2,2025-09-25,True,first_time_buyer
de472182-f80d-419e-9f23-5b04d432b57c,Adam,Manning,lanedavid@example.org,(735)665-1269x4486,Portland,OR,325898,728342,Single Family,3,2024-11-08,True,first_time_buyer
1232bf7b-9d8e-44ac-9bd1-a52df4a6385a,Raymond,Harris,jwhite@example.net,844.795.6213x7213,San Francisco,CA,838916,1700232,Condo,2,2026-04-29,True,investor
70f204e3-88d0-4325-be46-b2da3db7e85c,Christina,Cohen,martintamara@example.org,727-396-1143,Boston,MA,582100,972421,Condo,4,2025-12-10,True,upgrader
95479cf3-92be-4f97-b401-5685e033d7ec,Jenny,Arias,hmendez@example.com,001-590-427-7038x430,Portland,OR,420549,687911,Single Family,1,2025-07-23,True,downsizer
44fc1c5d-8d29-4941-940b-786a4b3c92ed,Michael,Pena,christopherhill@example.com,(766)793-8011x848,San Francisco,CA,795562,1435188,Single Family,2,2025-09-08,False,first_time_buyer
b6300b6e-ca2f-4030-80a2-26dd8d9dfb3e,Joshua,Obrien,shawnpowell@example.org,626-681-8184x518,Portland,OR,369874,679340,Condo,2,2026-04-08,True,investor
984ecb84-dbf8-444e-bfe7-0ffc1fdcfd78,Tammy,Hart,katherineali@example.com,+1-279-607-1416x33565,New York,NY,638230,1303989,Single Family,2,2025-09-23,True,investor
0e1e6b57-fd83-43c7-b644-21ccba56e2e0,Christopher,Nunez,charles27@example.com,(539)542-3733x343,Nashville,TN,352168,485094,Townhouse,1,2024-11-01,True,upgrader
39fe4bb2-2658-4943-8e0b-09410a089b0e,Mary,Kelly,wilsonchristian@example.net,490.680.7595x7947,Chicago,IL,275627,492524,Single Family,2,2026-01-04,True,investor
ccc55d97-7401-4f0a-82d2-2a64ca86131d,Karen,Anderson,imendoza@example.org,356.727.1875x00369,Chicago,IL,279166,511110,Townhouse,1,2025-02-18,True,first_time_buyer
257a5d89-9286-4ed1-a958-46dd7b54bb80,Michelle,Lopez,joel79@example.com,(427)563-6556x472,Boston,MA,398865,923472,Townhouse,2,2025-01-23,True,downsizer
3541f91e-7b97-4194-bb58-5883c1cd2b6e,Jennifer,Brock,mchase@example.org,001-627-202-6728x8574,Seattle,WA,554188,944313,Townhouse,3,2025-12-20,True,downsizer
21600d46-232b-49c3-b690-ab2db828f1b5,Hannah,Brown,thomas17@example.net,445-658-8450x61593,Miami,FL,368031,722153,Condo,4,2025-02-19,True,downsizer
66094fe1-41ed-4e7d-b588-ae7d85f1c46e,Emily,Freeman,ypreston@example.net,572-725-6996x1125,Denver,CO,386131,644508,Townhouse,3,2025-01-18,False,investor
51d7e9cf-c83e-48a2-b381-2d6e1efbc5a0,Kelly,Adams,cnelson@example.com,001-498-876-2202x3413,Nashville,TN,301797,461236,Condo,4,2024-12-21,True,downsizer
91f97339-5cbb-4430-a2eb-f042b5992097,Caleb,Johns,johnsonrandy@example.org,649-921-6433,Denver,CO,353244,618916,Multi-Family,4,2024-07-18,True,investor
bc0d5832-611b-475f-8b1e-f8f3bf82159c,David,Roberson,johnsonmichael@example.com,878.648.7282x9979,Nashville,TN,352050,584225,Condo,2,2025-08-04,True,downsizer
369c694c-3721-46ae-8cab-c1d4b894535b,Timothy,Perez,ramosmichael@example.com,(240)908-2547,Portland,OR,431861,674342,Single Family,4,2026-02-27,True,investor
c684a04a-223e-4843-9a04-75f75c3b9d5e,Thomas,Smith,myates@example.org,4858368663,Denver,CO,426251,618380,Townhouse,4,2026-03-27,True,downsizer
4cad09bd-00c6-45c2-a75f-2eaa0edd0f08,Jeffrey,Miller,zacharymarsh@example.net,001-944-984-6312x241,Miami,FL,380503,761793,Multi-Family,2,2025-12-30,True,upgrader
9de6be3b-e3e5-4c76-833f-10b6ada286f2,Cindy,Lopez,hernandeztara@example.org,(414)242-7031,New York,NY,603314,1105247,Condo,3,2024-11-18,True,first_time_buyer
35ce6357-96ca-4246-8d8f-684cae3b808d,Matthew,Collins,dbolton@example.net,9514204618,New York,NY,638585,1259871,Townhouse,1,2025-04-29,True,first_time_buyer
6e37caf1-ed51-4538-8e93-139df82bf522,Mckenzie,Roth,martinezkayla@example.org,(473)203-7183x7645,New York,NY,605165,1354384,Townhouse,2,2024-09-21,True,downsizer
3b556b86-931c-4c1a-bcb5-d8225aff9cb1,Andrea,Martinez,mlittle@example.com,3318365024,San Francisco,CA,673284,1231402,Townhouse,4,2025-10-30,True,investor
07008ed9-b899-4f78-b849-4f5fba2dc034,Albert,Williams,jbarker@example.com,001-413-927-1950x05281,Seattle,WA,607557,818923,Townhouse,2,2025-12-01,True,upgrader
aa51112f-3c83-4f7a-a187-66b1fde2f7b4,Tina,Kramer,linda73@example.org,001-565-424-0778x487,Seattle,WA,490638,1059901,Multi-Family,3,2024-10-21,True,first_time_buyer
5d522116-c054-4f48-975a-8487d2445699,Mario,Mcdonald,caseymoore@example.com,585-770-8620x959,Nashville,TN,279748,461920,Multi-Family,3,2025-06-05,True,first_time_buyer
4fbc64e6-8e18-462a-8067-7eb10190c646,Dominique,Ryan,rlee@example.com,001-482-294-5651x18102,Seattle,WA,519663,1108474,Condo,1,2025-10-13,True,investor
9ca7bc8d-d261-4539-bb53-535cb148b405,Todd,Garcia,hbarrett@example.net,001-994-205-3910x371,San Francisco,CA,867578,1550854,Multi-Family,2,2024-09-28,True,investor
6bbe7a27-c5b6-4160-b1a1-de9d52d51ccd,Julia,Zamora,laura09@example.com,501.441.3811x38633,Austin,TX,347296,652617,Condo,1,2025-01-22,True,downsizer
4e640277-9228-4f5c-ab77-15df607d83c3,Angela,Reese,emily61@example.org,(786)785-2897,Chicago,IL,253360,420681,Multi-Family,1,2025-06-16,True,investor
8325d20b-d04c-4585-8202-ce628afd20fa,Wendy,Kirk,bduran@example.net,293-698-3684x57760,San Francisco,CA,767266,1574224,Multi-Family,3,2025-06-10,False,downsizer
503b4020-3817-4644-843d-36b7f2a2823a,Zachary,Holder,adam33@example.com,2489889921,San Francisco,CA,772967,1404857,Townhouse,4,2025-07-13,True,investor
fe2ff86b-ce67-4e24-9da8-ec690f2dcf86,Devon,Richardson,jesseshepherd@example.org,001-369-631-5727,Miami,FL,383712,606216,Townhouse,3,2025-01-18,True,downsizer
a88e63c7-a2cd-41e6-aa18-192d87bafc12,Lindsey,James,weeksmatthew@example.com,(713)590-6048x05892,Nashville,TN,297576,552097,Townhouse,3,2024-05-31,True,downsizer
ac7781ab-d131-435e-9adc-f67e2ca08e2e,Emily,Osborn,kmullins@example.net,936-246-2251,New York,NY,718686,1340708,Condo,3,2024-08-23,True,first_time_buyer
dd08cd92-8d0c-423d-916f-6f28f75ff765,Jose,Ross,iayala@example.org,683.876.9389x8331,Nashville,TN,350881,571194,Multi-Family,2,2025-06-08,True,upgrader
1580210e-75a1-4397-a212-02c552c97aa9,Sandra,Davis,whenderson@example.org,559-704-2597x92703,San Francisco,CA,889736,1285500,Condo,2,2024-12-26,True,investor
ee6dcfa1-fb6e-4696-b1a9-c969cbb72eab,Jessica,Miller,sanchezchristine@example.org,605-914-7705x3833,Denver,CO,338661,718657,Multi-Family,1,2024-08-26,True,investor
4eedfafb-7746-4e78-884c-4bb900ed10e9,Victoria,Neal,bennettrebecca@example.net,9422043940,Austin,TX,400210,715029,Condo,4,2025-08-02,True,downsizer
e7f67577-a0f1-4e11-b791-8a4dd58a654f,Donna,Alvarado,michelle04@example.net,(936)281-5798x1238,Portland,OR,397580,738977,Townhouse,3,2024-06-21,True,first_time_buyer
296b3ca9-4bbb-4762-9a9c-e0d9e147c89c,Sandra,Torres,klong@example.org,(655)543-8404x608,Boston,MA,517198,790471,Single Family,2,2024-06-02,True,investor
1801175f-6444-4d15-b351-25b5d89b4406,Penny,Sandoval,blairabigail@example.net,+1-436-539-2649x578,Austin,TX,404618,584323,Multi-Family,2,2024-08-22,False,upgrader
214f46ed-4a6d-4098-9e02-c4259a2b4abd,Bianca,Sutton,michelleparker@example.net,226.729.2518x81252,Austin,TX,271251,622791,Single Family,3,2025-08-23,True,downsizer
0ffed406-e3e0-4daf-9f1d-8c7777c26500,Robert,Jenkins,oreese@example.net,523-512-2099x499,Chicago,IL,299361,466903,Condo,1,2026-02-06,True,downsizer
fcf1bb64-1dcf-4db2-959b-3f5611aec2a9,Anthony,Miller,manderson@example.com,001-252-667-7223x306,Miami,FL,407789,553521,Townhouse,3,2024-10-19,True,investor
88350cb7-abcd-4232-b20b-d25a1a8e5c3c,Jeffrey,Powers,katherinejones@example.com,+1-275-373-6609x656,Chicago,IL,274150,496777,Multi-Family,4,2026-03-29,True,first_time_buyer
493de173-e042-40ea-be0f-6020a3d36ba0,Margaret,Williams,aprilfoster@example.net,6866803476,New York,NY,680660,1013532,Condo,4,2025-03-30,True,investor
2e48553d-3066-4f20-babb-0e04ba77c951,Roberto,Austin,vaughnrebecca@example.com,+1-271-481-2982x6657,Austin,TX,305206,547992,Townhouse,3,2025-04-06,True,first_time_buyer
f2070e88-93b0-4d70-8d2f-436cd108da7b,Peggy,Huang,udavis@example.net,+1-821-811-7518x6892,Miami,FL,398052,723192,Single Family,1,2025-03-31,True,investor
dec863a1-40db-4bf4-bd94-9ab427ae6f46,George,Rogers,fernandothomas@example.net,5642474212,New York,NY,684948,1327320,Townhouse,1,2024-06-05,True,upgrader
d0cc35ff-9738-4701-ae56-f5a5d7658d2f,Johnny,Ellis,astephens@example.net,633.597.7671x9903,Nashville,TN,313755,483825,Condo,4,2025-08-02,True,upgrader
b09ea646-4397-4720-b2c7-f3342068c4dc,Eddie,Delgado,thomasantonio@example.net,+1-445-910-1622x499,New York,NY,688994,1322938,Condo,2,2024-06-08,True,first_time_buyer
9d160e20-ea76-486b-8fcb-6253ddcbad50,Michael,Johnson,marcus61@example.com,+1-814-572-1458,San Francisco,CA,807426,1597071,Single Family,1,2025-11-02,True,investor
ece461c1-9248-4210-af1c-e6c92af71268,Cheryl,Rodriguez,webbhaley@example.net,969-954-8995x2997,Seattle,WA,532698,827588,Multi-Family,1,2025-09-24,True,downsizer
bc75f3aa-6d03-4118-8a07-2b3513158e0d,Nicole,Hall,tiffany01@example.org,513.696.6055x830,Boston,MA,565283,859781,Single Family,4,2025-12-15,True,downsizer
f3a2c564-747a-4199-89ec-0a879a3a064f,Carlos,Evans,katie15@example.com,(499)902-3557x7027,Portland,OR,384586,689699,Townhouse,1,2024-11-05,True,first_time_buyer
fdd07ea2-bd8a-46f8-aec8-997cb6b01bbe,Amanda,Rogers,dreilly@example.net,295-788-0395x5124,Denver,CO,425421,617454,Townhouse,1,2026-02-15,True,first_time_buyer
ab5284a5-22fc-426b-80d6-0dcdf55dfba5,Courtney,Kirby,hlopez@example.com,001-650-446-1735x743,Boston,MA,582296,868423,Townhouse,4,2026-04-23,True,investor
b84ab4fe-d0b3-4af8-acd8-890fffceb4cd,Kristen,Strickland,wallaceangel@example.com,923.857.8452x18230,New York,NY,605487,1313816,Multi-Family,4,2024-07-25,True,investor
006a0d7a-159c-440a-ac85-ffd82bc3d62e,Alexandra,Smith,mcdanielbrooke@example.org,670-718-4094x35334,Nashville,TN,254235,638569,Multi-Family,2,2025-10-07,True,investor
37f96a3e-8353-4a49-a2df-5182a72d230b,Emily,Nelson,joshuasmith@example.net,+1-481-638-5854,Austin,TX,372084,715160,Multi-Family,4,2025-11-19,True,investor
2f58d40f-18ab-4d8f-9696-c6eddf25a7ca,George,Collins,amber02@example.org,701.660.1662x9979,Denver,CO,406003,647658,Condo,1,2025-06-27,True,downsizer
c4ead792-2ee9-436d-b838-2684badd1020,James,Chang,beltrankatelyn@example.com,001-521-571-7477,Seattle,WA,580871,1079314,Single Family,2,2025-01-01,True,first_time_buyer
ff515f47-48f6-497c-bc36-1c9c6e266eb0,Paula,Scott,philip55@example.com,401.371.5772x4599,Seattle,WA,427051,979224,Single Family,2,2024-08-17,True,downsizer
13fe3b1c-8ee2-46b5-a63c-c31f090386f9,Jennifer,Rodriguez,sparksamanda@example.com,001-363-793-8276,Portland,OR,335150,604317,Single Family,2,2025-02-24,True,upgrader
6e8ebd54-f467-42fd-ab76-7aba78266626,Heather,Reynolds,vbradley@example.net,001-332-919-7199x758,Denver,CO,464604,806167,Townhouse,3,2024-10-03,True,investor
4ab424f0-c5e8-4cd7-8ca4-16b0c049e182,Stephanie,Jones,jenningscandace@example.com,970-513-2902x27846,San Francisco,CA,732944,1375275,Single Family,2,2024-09-09,True,downsizer
64cd6517-15d1-4084-83ed-d6f0f9e95486,Natalie,Evans,samantha65@example.org,001-209-286-2405,San Francisco,CA,823554,1744759,Multi-Family,3,2024-10-01,True,downsizer
6d27b30f-e879-435a-9b29-439e8750e678,Lori,Howard,michelle36@example.net,001-465-966-6683,Chicago,IL,241488,417178,Multi-Family,2,2025-09-30,True,upgrader
94300cc9-0cf6-46ea-9a59-d3a003bc2787,Angela,Bridges,mary24@example.net,(320)410-2762,Chicago,IL,294606,545079,Multi-Family,4,2024-08-13,True,investor
02955df7-f18b-4562-8d8f-c755e9148f1f,Robert,Bryant,dhanson@example.net,(687)865-3269x09738,New York,NY,571928,1021418,Single Family,4,2025-08-16,True,first_time_buyer
7ecf8029-c59f-4947-b7e5-b51bf3c42e82,Barbara,Johnson,carrolljanet@example.org,001-371-528-4781,San Francisco,CA,899112,1314764,Townhouse,4,2026-03-12,True,first_time_buyer
af3adfac-639e-4371-9566-ed28d7886255,Judith,Horne,suttonamber@example.net,790-658-0778x7956,Boston,MA,426691,962551,Condo,4,2025-04-14,True,upgrader
09e86caf-0265-40cf-86e2-68350a0d183d,Austin,Livingston,jessica94@example.org,+1-379-629-0490x4712,Miami,FL,443552,553833,Condo,1,2024-12-01,True,downsizer
a77b3211-cd24-4a68-922b-5e086f6263fd,Christina,Hill,alexis19@example.org,001-227-752-4372,Denver,CO,444778,798536,Multi-Family,2,2024-11-04,True,upgrader
10ee96fb-77f8-4fa3-a5aa-d86a64906915,Tammy,Larson,marymullins@example.com,001-863-972-3950x41027,New York,NY,628893,1210706,Townhouse,3,2026-04-23,True,downsizer
63434eec-20bc-4a03-b5da-8ac1803cfafe,Julie,Goodwin,noahthornton@example.com,728-860-4765x801,Portland,OR,314791,795329,Multi-Family,3,2024-12-10,False,upgrader
54d8c32e-fa78-42f3-8ed3-b5f1642eed5d,Denise,Nelson,joseph14@example.net,001-767-239-3852,Nashville,TN,289671,552504,Condo,2,2025-07-24,True,downsizer
